target_id,Cluster
TMUE_2000007667.1,C5
TMUE_2000007668.2,C5
TMUE_2000007699.1,C5
TMUE_2000007700.2,C5
TMUE_2000007704.3,C5
TMUE_2000007717.1,C5
TMUE_2000007736.1,C5
TMUE_2000007740.1,C5
TMUE_2000007749.1,C5
TMUE_2000007793.1,C5
TMUE_2000007798.1,C5
TMUE_2000007804.1,C5
TMUE_2000007807.1,C5
TMUE_2000007814.1,C5
TMUE_2000007816.1,C5
TMUE_2000007818.1,C5
TMUE_2000007827.1,C5
TMUE_2000007837.1,C5
TMUE_2000007842.1,C5
TMUE_2000007862.1,C5
TMUE_2000007863.1,C5
TMUE_2000007868.1,C5
TMUE_2000007870.1,C5
TMUE_2000007873.6,C5
TMUE_2000007880.1,C5
TMUE_2000007899.1,C5
TMUE_2000007904.1,C5
TMUE_2000007909.2,C5
TMUE_2000007911.1,C5
TMUE_2000007914.1,C5
TMUE_2000007915.1,C5
TMUE_2000007917.1,C5
TMUE_2000007918.1,C5
TMUE_2000007928.1,C5
TMUE_2000007941.1,C5
TMUE_2000007956.2,C5
TMUE_2000007959.1,C5
TMUE_2000007987.1,C5
TMUE_2000007993.1,C5
TMUE_2000008010.1,C5
TMUE_2000008021.3,C5
TMUE_2000008024.1,C5
TMUE_2000008026.1,C5
TMUE_2000008036.1,C5
TMUE_2000008040.2,C5
TMUE_2000008047.1,C5
TMUE_2000008056.1,C5
TMUE_2000008059.1,C5
TMUE_2000008064.2,C5
TMUE_2000008083.1,C5
TMUE_2000008088.1,C5
TMUE_2000008088.3,C5
TMUE_2000008095.1,C5
TMUE_2000008096.1,C5
TMUE_2000008097.1,C5
TMUE_2000008098.1,C5
TMUE_2000008115.1,C5
TMUE_2000008137.1,C5
TMUE_2000008139.1,C5
TMUE_2000008154.1,C5
TMUE_2000008160.6,C5
TMUE_2000008165.1,C5
TMUE_2000008178.1,C5
TMUE_2000008181.1,C5
TMUE_2000008182.1,C5
TMUE_2000008183.1,C5
TMUE_2000008191.1,C5
TMUE_2000008194.1,C5
TMUE_2000008216.1,C5
TMUE_2000008223.1,C5
TMUE_2000008226.2,C5
TMUE_2000008228.1,C5
TMUE_2000008233.1,C5
TMUE_2000008234.1,C5
TMUE_2000008238.1,C5
TMUE_2000008251.1,C5
TMUE_2000008253.1,C5
TMUE_2000008267.1,C5
TMUE_2000008267.2,C5
TMUE_2000008272.1,C5
TMUE_2000008273.1,C5
TMUE_2000008275.1,C5
TMUE_2000008275.2,C5
TMUE_2000008283.1,C5
TMUE_2000008288.1,C5
TMUE_2000008294.1,C5
TMUE_2000008300.1,C5
TMUE_2000008302.1,C5
TMUE_2000008325.1,C5
TMUE_2000008326.1,C5
TMUE_2000008331.1,C5
TMUE_2000008344.1,C5
TMUE_2000008353.1,C5
TMUE_2000008355.1,C5
TMUE_2000008364.1,C5
TMUE_2000008366.1,C5
TMUE_2000008368.1,C5
TMUE_2000008376.1,C5
TMUE_2000008377.1,C5
TMUE_2000008379.1,C5
TMUE_2000008380.1,C5
TMUE_2000008385.1,C5
TMUE_2000008393.1,C5
TMUE_2000008407.1,C5
TMUE_2000008430.1,C5
TMUE_2000008432.1,C5
TMUE_2000008446.1,C5
TMUE_2000008449.3,C5
TMUE_2000008458.1,C5
TMUE_2000008461.1,C5
TMUE_2000008466.1,C5
TMUE_2000008471.1,C5
TMUE_2000008472.1,C5
TMUE_2000008474.1,C5
TMUE_2000008481.1,C5
TMUE_2000008508.2,C5
TMUE_2000008512.4,C5
TMUE_2000008514.1,C5
TMUE_2000008531.1,C5
TMUE_2000008546.1,C5
TMUE_2000008548.1,C5
TMUE_2000008548.5,C5
TMUE_2000008554.1,C5
TMUE_2000008585.1,C5
TMUE_2000008592.1,C5
TMUE_2000008593.1,C5
TMUE_2000008598.1,C5
TMUE_2000008611.1,C5
TMUE_2000008614.1,C5
TMUE_2000008614.2,C5
TMUE_2000008614.3,C5
TMUE_2000008615.1,C5
TMUE_2000008617.1,C5
TMUE_2000008629.1,C5
TMUE_2000008631.1,C5
TMUE_2000008634.1,C5
TMUE_2000008647.1,C5
TMUE_2000008658.1,C5
TMUE_2000008660.3,C5
TMUE_2000008663.1,C5
TMUE_2000008664.1,C5
TMUE_2000008669.1,C5
TMUE_2000008677.1,C5
TMUE_2000008678.1,C5
TMUE_2000008698.1,C5
TMUE_2000008703.4,C5
TMUE_2000008710.1,C5
TMUE_2000008722.1,C5
TMUE_2000008726.1,C5
TMUE_2000008734.1,C5
TMUE_2000008734.3,C5
TMUE_2000008734.4,C5
TMUE_2000008734.6,C5
TMUE_2000008739.1,C5
TMUE_2000008740.2,C5
TMUE_2000008741.1,C5
TMUE_2000008751.1,C5
TMUE_2000008763.1,C5
TMUE_2000008765.1,C5
TMUE_2000008769.1,C5
TMUE_2000008773.1,C5
TMUE_2000008782.1,C5
TMUE_2000008787.1,C5
TMUE_2000008788.3,C5
TMUE_2000008788.5,C5
TMUE_2000008800.1,C5
TMUE_2000008802.1,C5
TMUE_2000008803.1,C5
TMUE_2000008804.1,C5
TMUE_2000008806.1,C5
TMUE_2000008808.1,C5
TMUE_2000008820.1,C5
TMUE_2000008855.1,C5
TMUE_2000008856.1,C5
TMUE_2000008858.1,C5
TMUE_2000008859.1,C5
TMUE_2000008877.1,C5
TMUE_2000008879.3,C5
TMUE_2000008892.1,C5
TMUE_2000008897.1,C5
TMUE_2000008899.1,C5
TMUE_2000008900.1,C5
TMUE_2000008902.2,C5
TMUE_2000008904.1,C5
TMUE_2000008912.1,C5
TMUE_2000008920.1,C5
TMUE_2000008929.1,C5
TMUE_2000008943.1,C5
TMUE_2000008954.2,C5
TMUE_2000008956.1,C5
TMUE_2000008957.1,C5
TMUE_2000008959.1,C5
TMUE_2000008962.1,C5
TMUE_2000008966.1,C5
TMUE_2000008971.1,C5
TMUE_2000008973.1,C5
TMUE_2000008975.1,C5
TMUE_2000008985.1,C5
TMUE_2000008996.1,C5
TMUE_2000008998.1,C5
TMUE_2000009001.1,C5
TMUE_2000009003.2,C5
TMUE_2000009008.1,C5
TMUE_2000009009.1,C5
TMUE_2000009010.1,C5
TMUE_2000009012.1,C5
TMUE_2000009024.1,C5
TMUE_2000009025.1,C5
TMUE_2000009031.1,C5
TMUE_2000009046.1,C5
TMUE_2000009059.1,C5
TMUE_2000009064.1,C5
TMUE_2000009066.1,C5
TMUE_2000009068.1,C5
TMUE_2000009072.1,C5
TMUE_2000009083.1,C5
TMUE_2000009088.1,C5
TMUE_2000009094.1,C5
TMUE_2000009098.1,C5
TMUE_2000009130.1,C5
TMUE_2000009151.1,C5
TMUE_2000009161.1,C5
TMUE_2000009168.1,C5
TMUE_2000009173.1,C5
TMUE_2000009190.5,C5
TMUE_2000009190.6,C5
TMUE_2000009191.2,C5
TMUE_2000009193.1,C5
TMUE_2000009205.1,C5
TMUE_2000009209.1,C5
TMUE_2000009210.1,C5
TMUE_2000009216.1,C5
TMUE_2000009218.1,C5
TMUE_2000009221.5,C5
TMUE_2000009226.1,C5
TMUE_2000009227.1,C5
TMUE_2000009229.1,C5
TMUE_2000009272.1,C5
TMUE_2000009292.1,C5
TMUE_2000009303.1,C5
TMUE_2000009305.1,C5
TMUE_2000009313.1,C5
TMUE_2000009322.1,C5
TMUE_2000009336.1,C5
TMUE_2000009338.1,C5
TMUE_2000009340.1,C5
TMUE_2000009342.1,C5
TMUE_2000009344.1,C5
TMUE_2000009352.1,C5
TMUE_2000009361.1,C5
TMUE_2000009398.1,C5
TMUE_2000009418.1,C5
TMUE_2000009433.1,C5
TMUE_2000009475.1,C5
TMUE_2000009477.1,C5
TMUE_2000009484.1,C5
TMUE_2000009485.1,C5
TMUE_2000009499.1,C5
TMUE_2000009501.1,C5
TMUE_2000009501.4,C5
TMUE_2000009507.2,C5
TMUE_2000009516.1,C5
TMUE_2000009518.1,C5
TMUE_2000009524.1,C5
TMUE_2000009529.1,C5
TMUE_2000009539.1,C5
TMUE_2000009541.1,C5
TMUE_2000009541.2,C5
TMUE_2000009545.1,C5
TMUE_2000009546.2,C5
TMUE_2000009547.1,C5
TMUE_2000009561.1,C5
TMUE_2000009569.5,C5
TMUE_2000009569.6,C5
TMUE_2000009572.1,C5
TMUE_2000009575.1,C5
TMUE_2000009581.1,C5
TMUE_2000009583.1,C5
TMUE_2000009591.1,C5
TMUE_2000009607.1,C5
TMUE_2000009615.1,C5
TMUE_2000009637.1,C5
TMUE_2000009660.1,C5
TMUE_2000009665.1,C5
TMUE_2000009689.1,C5
TMUE_2000009694.2,C5
TMUE_2000009700.1,C5
TMUE_2000009714.2,C5
TMUE_2000009717.1,C5
TMUE_2000009728.1,C5
TMUE_2000009729.1,C5
TMUE_2000009737.3,C5
TMUE_2000009743.1,C5
TMUE_2000009748.1,C5
TMUE_2000009753.1,C5
TMUE_2000009756.1,C5
TMUE_2000009776.1,C5
TMUE_2000009797.2,C5
TMUE_2000009803.1,C5
TMUE_2000009806.1,C5
TMUE_2000009814.1,C5
TMUE_2000009824.1,C5
TMUE_2000009853.1,C5
TMUE_2000009857.1,C5
TMUE_2000009861.1,C5
TMUE_2000009867.1,C5
TMUE_2000009870.1,C5
TMUE_2000009872.1,C5
TMUE_2000009875.1,C5
TMUE_2000009896.1,C5
TMUE_2000009904.1,C5
TMUE_2000009905.1,C5
TMUE_2000009907.2,C5
TMUE_2000009920.1,C5
TMUE_2000009936.1,C5
TMUE_2000009937.1,C5
TMUE_2000009940.1,C5
TMUE_2000009944.1,C5
TMUE_2000009945.3,C5
TMUE_2000009946.1,C5
TMUE_2000009959.1,C5
TMUE_2000009960.1,C5
TMUE_2000009961.1,C5
TMUE_2000009965.1,C5
TMUE_2000009967.1,C5
TMUE_2000009968.3,C5
TMUE_2000009978.2,C5
TMUE_2000009995.1,C5
TMUE_2000010001.1,C5
TMUE_2000010001.2,C5
TMUE_2000010004.1,C5
TMUE_2000010005.1,C5
TMUE_2000010005.2,C5
TMUE_2000010008.1,C5
TMUE_2000010016.1,C5
TMUE_2000010032.5,C5
TMUE_2000010040.1,C5
TMUE_2000010041.1,C5
TMUE_2000010045.1,C5
TMUE_2000010065.1,C5
TMUE_2000010078.1,C5
TMUE_2000010084.1,C5
TMUE_2000010097.1,C5
TMUE_2000010104.1,C5
TMUE_2000010105.1,C5
TMUE_2000010116.1,C5
TMUE_2000010138.1,C5
TMUE_2000010142.1,C5
TMUE_2000010145.1,C5
TMUE_2000010166.1,C5
TMUE_2000010172.1,C5
TMUE_2000010195.1,C5
TMUE_2000010203.1,C5
TMUE_2000010206.1,C5
TMUE_2000010215.4,C5
TMUE_2000010238.1,C5
TMUE_2000010249.1,C5
TMUE_2000010280.1,C5
TMUE_2000010285.2,C5
TMUE_2000010305.1,C5
TMUE_2000010328.1,C5
TMUE_2000010331.1,C5
TMUE_2000010335.1,C5
TMUE_2000010347.1,C5
TMUE_2000010354.1,C5
TMUE_2000010370.1,C5
TMUE_2000010380.1,C5
TMUE_2000010387.1,C5
TMUE_2000010392.3,C5
TMUE_2000010398.1,C5
TMUE_2000010399.1,C5
TMUE_2000010408.1,C5
TMUE_2000010415.1,C5
TMUE_2000010420.1,C5
TMUE_2000010429.1,C5
TMUE_2000010435.1,C5
TMUE_2000010436.1,C5
TMUE_2000010439.1,C5
TMUE_2000010454.1,C5
TMUE_2000010454.2,C5
TMUE_2000010464.1,C5
TMUE_2000010466.1,C5
TMUE_2000010480.8,C5
TMUE_2000010489.1,C5
TMUE_2000010494.1,C5
TMUE_2000010501.1,C5
TMUE_2000010509.1,C5
TMUE_2000010511.1,C5
TMUE_2000010518.1,C5
TMUE_2000010522.1,C5
TMUE_2000010523.1,C5
TMUE_2000010525.1,C5
TMUE_2000010531.1,C5
TMUE_2000010551.1,C5
TMUE_2000010552.1,C5
TMUE_2000010557.1,C5
TMUE_2000010568.1,C5
TMUE_2000010582.1,C5
TMUE_2000010586.1,C5
TMUE_2000010587.1,C5
TMUE_2000010598.1,C5
TMUE_2000010601.1,C5
TMUE_2000010615.1,C5
TMUE_2000010616.1,C5
TMUE_2000010645.2,C5
TMUE_2000010645.3,C5
TMUE_2000010646.1,C5
TMUE_2000010665.1,C5
TMUE_2000010666.1,C5
TMUE_2000010668.1,C5
TMUE_2000010676.1,C5
TMUE_2000010705.1,C5
TMUE_3000010731.1,C5
TMUE_3000010738.1,C5
TMUE_3000010742.1,C5
TMUE_3000010756.1,C5
TMUE_3000010758.1,C5
TMUE_3000010760.3,C5
TMUE_3000010762.1,C5
TMUE_3000010780.1,C5
TMUE_3000010783.1,C5
TMUE_3000010786.1,C5
TMUE_3000010790.3,C5
TMUE_3000010791.1,C5
TMUE_3000010796.1,C5
TMUE_3000010799.1,C5
TMUE_3000010799.2,C5
TMUE_3000010808.1,C5
TMUE_3000010811.1,C5
TMUE_3000010813.1,C5
TMUE_3000010816.1,C5
TMUE_3000010827.1,C5
TMUE_3000010828.1,C5
TMUE_3000010834.1,C5
TMUE_3000010835.1,C5
TMUE_3000010840.1,C5
TMUE_3000010841.1,C5
TMUE_3000010842.1,C5
TMUE_3000010845.1,C5
TMUE_3000010846.1,C5
TMUE_3000010861.1,C5
TMUE_3000010863.1,C5
TMUE_3000010870.1,C5
TMUE_3000010871.1,C5
TMUE_3000010874.1,C5
TMUE_3000010879.1,C5
TMUE_3000010882.1,C5
TMUE_3000010906.1,C5
TMUE_3000010915.1,C5
TMUE_3000010922.1,C5
TMUE_3000010923.1,C5
TMUE_3000010938.2,C5
TMUE_3000010939.1,C5
TMUE_3000010948.1,C5
TMUE_3000010949.1,C5
TMUE_3000010962.2,C5
TMUE_3000010970.1,C5
TMUE_3000010971.1,C5
TMUE_3000010978.1,C5
TMUE_3000010979.1,C5
TMUE_3000010980.1,C5
TMUE_3000010984.1,C5
TMUE_3000011002.1,C5
TMUE_3000011011.2,C5
TMUE_3000011020.1,C5
TMUE_3000011026.1,C5
TMUE_3000011048.1,C5
TMUE_3000011054.1,C5
TMUE_3000011119.1,C5
TMUE_3000011125.1,C5
TMUE_3000011134.1,C5
TMUE_3000011149.1,C5
TMUE_3000011152.1,C5
TMUE_3000011180.1,C5
TMUE_3000011185.1,C5
TMUE_3000011189.1,C5
TMUE_3000011194.2,C5
TMUE_3000011201.1,C5
TMUE_3000011203.1,C5
TMUE_3000011204.1,C5
TMUE_3000011205.1,C5
TMUE_3000011280.1,C5
TMUE_3000011281.1,C5
TMUE_3000011292.1,C5
TMUE_3000011295.1,C5
TMUE_3000011298.1,C5
TMUE_3000011305.1,C5
TMUE_3000011309.1,C5
TMUE_3000011310.2,C5
TMUE_3000011332.1,C5
TMUE_3000011338.1,C5
TMUE_3000011343.1,C5
TMUE_3000011346.2,C5
TMUE_3000011359.1,C5
TMUE_3000011362.2,C5
TMUE_3000011382.1,C5
TMUE_3000011400.3,C5
TMUE_3000011426.1,C5
TMUE_3000011444.1,C5
TMUE_3000011455.1,C5
TMUE_3000011456.1,C5
TMUE_3000011457.1,C5
TMUE_3000011465.1,C5
TMUE_3000011473.3,C5
TMUE_3000011476.2,C5
TMUE_3000011486.1,C5
TMUE_3000011505.1,C5
TMUE_3000011508.1,C5
TMUE_3000011522.1,C5
TMUE_3000011531.1,C5
TMUE_3000011532.1,C5
TMUE_3000011545.1,C5
TMUE_3000011552.1,C5
TMUE_3000011575.1,C5
TMUE_3000011584.1,C5
TMUE_3000011585.2,C5
TMUE_3000011586.1,C5
TMUE_3000011595.4,C5
TMUE_3000011601.2,C5
TMUE_3000011616.1,C5
TMUE_3000011638.1,C5
TMUE_3000011649.1,C5
TMUE_3000011652.1,C5
TMUE_3000011658.1,C5
TMUE_3000011669.4,C5
TMUE_3000011689.1,C5
TMUE_3000011716.1,C5
TMUE_3000011722.1,C5
TMUE_3000011735.1,C5
TMUE_3000011767.1,C5
TMUE_3000011768.1,C5
TMUE_3000011772.1,C5
TMUE_3000011774.2,C5
TMUE_3000011774.3,C5
TMUE_3000011774.5,C5
TMUE_3000011783.4,C5
TMUE_3000011784.3,C5
TMUE_3000011788.1,C5
TMUE_3000011803.2,C5
TMUE_3000011806.1,C5
TMUE_3000011807.1,C5
TMUE_3000011822.1,C5
TMUE_3000011835.1,C5
TMUE_3000011836.1,C5
TMUE_3000011836.3,C5
TMUE_3000011840.2,C5
TMUE_3000011848.1,C5
TMUE_3000011863.1,C5
TMUE_3000011865.1,C5
TMUE_3000011871.1,C5
TMUE_3000011880.1,C5
TMUE_3000011888.1,C5
TMUE_3000011889.1,C5
TMUE_3000011895.1,C5
TMUE_3000011899.1,C5
TMUE_3000011899.2,C5
TMUE_3000011900.1,C5
TMUE_3000011919.1,C5
TMUE_3000011925.1,C5
TMUE_3000011926.1,C5
TMUE_3000011927.1,C5
TMUE_3000011932.1,C5
TMUE_3000011934.1,C5
TMUE_3000011944.1,C5
TMUE_3000011956.2,C5
TMUE_3000011957.1,C5
TMUE_3000011975.1,C5
TMUE_3000011977.1,C5
TMUE_3000011985.1,C5
TMUE_3000011994.1,C5
TMUE_3000012000.1,C5
TMUE_3000012001.1,C5
TMUE_3000012002.1,C5
TMUE_3000012004.1,C5
TMUE_3000012015.1,C5
TMUE_3000012017.1,C5
TMUE_3000012018.1,C5
TMUE_3000012019.2,C5
TMUE_3000012026.1,C5
TMUE_3000012040.1,C5
TMUE_3000012041.1,C5
TMUE_3000012041.2,C5
TMUE_3000012041.3,C5
TMUE_3000012041.5,C5
TMUE_3000012041.6,C5
TMUE_3000012047.2,C5
TMUE_3000012057.1,C5
TMUE_3000012058.1,C5
TMUE_3000012059.1,C5
TMUE_3000012061.1,C5
TMUE_3000012073.1,C5
TMUE_3000012077.1,C5
TMUE_3000012103.1,C5
TMUE_3000012107.1,C5
TMUE_3000012108.1,C5
TMUE_3000012111.1,C5
TMUE_3000012112.1,C5
TMUE_3000012123.1,C5
TMUE_3000012128.1,C5
TMUE_3000012129.1,C5
TMUE_3000012141.1,C5
TMUE_3000012144.1,C5
TMUE_3000012147.5,C5
TMUE_3000012153.1,C5
TMUE_3000012153.2,C5
TMUE_3000012156.1,C5
TMUE_3000012162.1,C5
TMUE_3000012166.1,C5
TMUE_3000012174.1,C5
TMUE_3000012174.11,C5
TMUE_3000012174.15,C5
TMUE_3000012174.16,C5
TMUE_3000012174.2,C5
TMUE_3000012174.6,C5
TMUE_3000012176.2,C5
TMUE_3000012179.1,C5
TMUE_3000012186.1,C5
TMUE_3000012187.1,C5
TMUE_3000012201.1,C5
TMUE_3000012205.1,C5
TMUE_3000012206.1,C5
TMUE_3000012206.2,C5
TMUE_3000012207.1,C5
TMUE_3000012219.2,C5
TMUE_3000012237.1,C5
TMUE_3000012249.1,C5
TMUE_3000012251.1,C5
TMUE_3000012252.1,C5
TMUE_3000012254.1,C5
TMUE_3000012260.1,C5
TMUE_3000012260.2,C5
TMUE_3000012264.1,C5
TMUE_3000012268.1,C5
TMUE_3000012283.1,C5
TMUE_3000012294.1,C5
TMUE_3000012298.1,C5
TMUE_3000012307.1,C5
TMUE_3000012315.1,C5
TMUE_3000012332.1,C5
TMUE_3000012343.1,C5
TMUE_3000012346.1,C5
TMUE_3000012364.1,C5
TMUE_3000012369.1,C5
TMUE_3000012370.1,C5
TMUE_3000012386.2,C5
TMUE_3000012388.1,C5
TMUE_3000012392.1,C5
TMUE_3000012396.1,C5
TMUE_3000012400.3,C5
TMUE_3000012402.1,C5
TMUE_3000012409.1,C5
TMUE_3000012413.1,C5
TMUE_3000012417.1,C5
TMUE_3000012424.1,C5
TMUE_3000012438.1,C5
TMUE_3000012445.1,C5
TMUE_3000012462.1,C5
TMUE_3000012483.1,C5
TMUE_3000012496.1,C5
TMUE_3000012519.1,C5
TMUE_3000012533.1,C5
TMUE_3000012555.1,C5
TMUE_3000012560.2,C5
TMUE_3000012571.1,C5
TMUE_3000012582.1,C5
TMUE_3000012585.1,C5
TMUE_3000012589.1,C5
TMUE_3000012612.1,C5
TMUE_3000012613.1,C5
TMUE_3000012614.1,C5
TMUE_3000012615.1,C5
TMUE_3000012629.1,C5
TMUE_3000012630.1,C5
TMUE_3000012632.1,C5
TMUE_3000012640.1,C5
TMUE_3000012645.1,C5
TMUE_3000012649.1,C5
TMUE_3000012652.1,C5
TMUE_3000012658.1,C5
TMUE_3000012659.1,C5
TMUE_3000012671.1,C5
TMUE_3000012677.1,C5
TMUE_3000012679.1,C5
TMUE_3000012681.1,C5
TMUE_3000012728.1,C5
TMUE_3000012729.1,C5
TMUE_3000012738.1,C5
TMUE_3000012743.4,C5
TMUE_3000012749.1,C5
TMUE_3000012750.1,C5
TMUE_3000012752.1,C5
TMUE_3000012780.1,C5
TMUE_3000012789.1,C5
TMUE_3000012791.1,C5
TMUE_3000012851.2,C5
TMUE_3000012851.3,C5
TMUE_3000012852.1,C5
TMUE_3000012857.1,C5
TMUE_3000012860.1,C5
TMUE_3000012861.1,C5
TMUE_3000012876.1,C5
TMUE_3000012890.1,C5
TMUE_3000012909.2,C5
TMUE_3000012911.3,C5
TMUE_3000012912.1,C5
TMUE_3000012913.1,C5
TMUE_3000012915.1,C5
TMUE_3000012918.1,C5
TMUE_3000012918.2,C5
TMUE_3000012929.1,C5
TMUE_3000012935.1,C5
TMUE_3000012941.5,C5
TMUE_3000012941.6,C5
TMUE_3000012953.1,C5
TMUE_3000012955.1,C5
TMUE_3000012958.2,C5
TMUE_3000012961.1,C5
TMUE_3000012970.1,C5
TMUE_3000012973.1,C5
TMUE_3000012974.1,C5
TMUE_3000012976.1,C5
TMUE_3000012978.1,C5
TMUE_3000012983.1,C5
TMUE_3000013003.2,C5
TMUE_3000013008.1,C5
TMUE_3000013009.1,C5
TMUE_3000013010.1,C5
TMUE_3000013017.1,C5
TMUE_3000013018.1,C5
TMUE_3000013027.1,C5
TMUE_3000013028.1,C5
TMUE_3000013035.1,C5
TMUE_3000013036.1,C5
TMUE_3000013037.1,C5
TMUE_3000013048.1,C5
TMUE_3000013051.2,C5
TMUE_3000013055.1,C5
TMUE_3000013071.1,C5
TMUE_3000013075.1,C5
TMUE_3000013077.1,C5
TMUE_3000013081.1,C5
TMUE_3000013083.1,C5
TMUE_3000013102.2,C5
TMUE_3000013107.1,C5
TMUE_3000013108.1,C5
TMUE_3000013114.1,C5
TMUE_3000013143.1,C5
TMUE_3000013146.1,C5
TMUE_3000013182.1,C5
TMUE_3000013187.1,C5
TMUE_3000013196.1,C5
TMUE_3000013200.1,C5
TMUE_3000013200.4,C5
TMUE_3000013206.1,C5
TMUE_3000013208.1,C5
TMUE_3000013211.1,C5
TMUE_3000013217.1,C5
TMUE_3000013261.1,C5
TMUE_3000013273.1,C5
TMUE_3000013278.1,C5
TMUE_3000013280.1,C5
TMUE_3000013294.2,C5
TMUE_3000013314.1,C5
TMUE_3000013317.1,C5
TMUE_3000013320.1,C5
TMUE_3000013327.1,C5
TMUE_3000013329.1,C5
TMUE_3000013340.1,C5
TMUE_3000013350.1,C5
TMUE_3000013356.1,C5
TMUE_3000013357.1,C5
TMUE_3000013359.1,C5
TMUE_3000013360.1,C5
TMUE_3000013363.1,C5
TMUE_3000013365.1,C5
TMUE_3000013376.1,C5
TMUE_3000013377.1,C5
TMUE_3000013378.1,C5
TMUE_3000013395.1,C5
TMUE_3000013402.1,C5
TMUE_3000013408.1,C5
TMUE_3000013410.1,C5
TMUE_3000013440.1,C5
TMUE_3000013442.1,C5
TMUE_3000013443.1,C5
TMUE_3000013446.1,C5
TMUE_3000013448.1,C5
TMUE_3000013458.1,C5
TMUE_3000013468.1,C5
TMUE_3000013476.1,C5
TMUE_3000013488.1,C5
TMUE_3000013490.1,C5
TMUE_3000013496.1,C5
TMUE_3000013511.1,C5
TMUE_3000013523.1,C5
TMUE_3000013529.1,C5
TMUE_3000013538.2,C5
TMUE_3000013540.1,C5
TMUE_3000013540.2,C5
TMUE_3000013542.1,C5
TMUE_3000013546.1,C5
TMUE_3000013547.1,C5
TMUE_3000013553.1,C5
TMUE_3000013565.1,C5
TMUE_3000013565.2,C5
TMUE_3000013565.3,C5
TMUE_3000013565.4,C5
TMUE_3000013593.1,C5
TMUE_3000013597.1,C5
TMUE_3000013603.1,C5
TMUE_3000013617.1,C5
TMUE_3000013631.1,C5
TMUE_3000013633.1,C5
TMUE_3000013636.1,C5
TMUE_3000013642.1,C5
TMUE_3000013648.2,C5
TMUE_3000013665.1,C5
TMUE_3000013680.1,C5
TMUE_3000013686.1,C5
TMUE_3000013694.1,C5
TMUE_3000013706.1,C5
TMUE_3000013710.1,C5
TMUE_3000013734.1,C5
TMUE_3000013742.1,C5
TMUE_3000013743.1,C5
TMUE_3000013751.1,C5
TMUE_3000013754.1,C5
TMUE_3000013757.1,C5
TMUE_3000013766.1,C5
TMUE_3000013774.1,C5
TMUE_3000013783.1,C5
TMUE_3000013830.2,C5
TMUE_3000013840.3,C5
TMUE_3000013858.1,C5
TMUE_3000013865.1,C5
TMUE_3000013877.1,C5
TMUE_3000013901.1,C5
TMUE_3000013906.2,C5
TMUE_3000013921.1,C5
TMUE_3000013925.1,C5
TMUE_3000013943.1,C5
TMUE_3000013945.1,C5
TMUE_3000013946.1,C5
TMUE_3000013949.1,C5
TMUE_3000013952.1,C5
TMUE_3000013954.1,C5
TMUE_3000013962.6,C5
TMUE_3000013966.1,C5
TMUE_3000013970.1,C5
TMUE_3000013971.1,C5
TMUE_3000013978.1,C5
TMUE_3000013986.2,C5
TMUE_3000013995.4,C5
TMUE_3000014006.1,C5
TMUE_3000014011.1,C5
TMUE_3000014022.1,C5
TMUE_3000014062.1,C5
TMUE_3000014063.1,C5
TMUE_3000014071.1,C5
TMUE_3000014074.2,C5
TMUE_3000014087.2,C5
TMUE_3000014097.1,C5
TMUE_3000014098.1,C5
TMUE_3000014118.1,C5
TMUE_3000014124.1,C5
TMUE_3000014128.1,C5
TMUE_3000014132.1,C5
TMUE_3000014145.1,C5
TMUE_3000014150.1,C5
TMUE_3000014152.1,C5
TMUE_3000014156.1,C5
TMUE_3000014157.3,C5
TMUE_3000014163.1,C5
TMUE_3000014177.2,C5
TMUE_3000014219.1,C5
TMUE_3000014230.1,C5
TMUE_3000014233.1,C5
TMUE_3000014245.1,C5
TMUE_3000014246.1,C5
TMUE_3000014249.1,C5
TMUE_3000014252.1,C5
TMUE_3000014258.1,C5
TMUE_3000014259.1,C5
TMUE_3000014260.1,C5
TMUE_3000014264.1,C5
TMUE_3000014274.2,C5
TMUE_3000014277.2,C5
TMUE_3000014278.1,C5
TMUE_3000014285.1,C5
TMUE_3000014288.1,C5
TMUE_3000014297.2,C5
TMUE_3000014301.1,C5
TMUE_3000014310.1,C5
TMUE_3000014315.1,C5
TMUE_3000014318.1,C5
TMUE_3000014331.1,C5
TMUE_3000014338.1,C5
TMUE_3000014351.4,C5
TMUE_3000014362.1,C5
TMUE_3000014374.1,C5
TMUE_3000014380.1,C5
TMUE_3000014387.1,C5
TMUE_3000014402.1,C5
TMUE_3000014409.1,C5
TMUE_3000014419.1,C5
TMUE_3000014421.1,C5
TMUE_3000014422.1,C5
TMUE_3000014428.1,C5
TMUE_3000014429.1,C5
TMUE_3000014446.1,C5
TMUE_3000014450.1,C5
TMUE_3000014453.2,C5
TMUE_3000014454.1,C5
TMUE_3000014459.1,C5
TMUE_3000014471.1,C5
TMUE_3000014497.1,C5
TMUE_3000014499.1,C5
TMUE_3000014518.2,C5
TMUE_3000014522.1,C5
TMUE_3000014529.1,C5
TMUE_3000014538.1,C5
TMUE_3000014541.1,C5
TMUE_3000014560.1,C5
TMUE_3000014563.1,C5
TMUE_3000014614.1,C5
TMUE_3000014635.1,C5
TMUE_3000014651.1,C5
TMUE_3000014654.1,C5
TMUE_3000014673.2,C5
TMUE_3000014686.4,C5
TMUE_3000014689.1,C5
TMUE_3000014694.1,C5
